objectid,title,subject,description,creator,searchau,full-text link,publisher,location,date,contributor,rights statements,relation,format,language,type,identifier,object_location,image_small,image_thumb,note
vjwp_125,The Young Duke vol. 2,Nobility--fiction; Young men--fiction; Fathers and sons--fiction; Catholic emancipation--fiction,A political novel about young aristocrats and the future of the English aristocracy. ,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321865&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321865&view=1up&seq=7&skin=2021</a>",London: Henry Colburn and Richard Bentley,London,1831,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_124.html"">http://victorianjewishwritersproject.org/items/vjwp_124.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_126.html"">http://victorianjewishwritersproject.org/items/vjwp_126.html</a>",pdf,English,book,vjwp_125,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_125.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_125_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_125_th.jpg,
vjwp_126,The Young Duke vol. 3,Nobility--fiction; Young men--fiction; Fathers and sons--fiction; Catholic emancipation--fiction,A political novel about young aristocrats and the future of the English aristocracy. ,"<a href=""/benjamin-disraeli.html"">Benjamin Disraeli</a>",Benjamin Disraeli,"<a href=""https://babel.hathitrust.org/cgi/pt?id=uc1.b3321866&view=1up&seq=7&skin=2021"">https://babel.hathitrust.org/cgi/pt?id=uc1.b3321866&view=1up&seq=7&skin=2021</a>",London: Henry Colburn and Richard Bentley,London,1831,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br>  Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_124.html"">http://victorianjewishwritersproject.org/items/vjwp_124.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_125.html"">http://victorianjewishwritersproject.org/items/vjwp_125.html</a>",pdf,English,book,vjwp_126,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_126.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_126_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_126_th.jpg,
vjwp_127,"Zofloya; or, The Moor vol. 2",Gothic fiction; Horror fiction,"Gothic novel focusing on lust, betrayal, and multiple murders set in Venice in the last days of the fifteenth century.","<a href=""/charlotte-dacre.html"">Charlotte Dacre</a>",Charlotte Dacre,"<a href=""https://books.google.com/books?id=m8gNAAAAQAAJ&newbks=1&newbks_redir=0&source=gbs_navlinks_s"">https://books.google.com/books?id=m8gNAAAAQAAJ&newbks=1&newbks_redir=0&source=gbs_navlinks_s</a>","London: Longman, Hurst, Rees, and Orme, Paternoster-Row",London,1806,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_59.html"">http://victorianjewishwritersproject.org/items/vjwp_59.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_128.html"">http://victorianjewishwritersproject.org/items/vjwp_128.html</a>",pdf,English,book,vjwp_127,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_127.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_127_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_127_th.jpg,
vjwp_128,"Zofloya; or, The Moor vol. 3",Gothic fiction; Horror fiction,"Gothic novel focusing on lust, betrayal, and multiple murders set in Venice in the last days of the fifteenth century.","<a href=""/charlotte-dacre.html"">Charlotte Dacre</a>",Charlotte Dacre,"<a href=""https://www.google.com/books/edition/Zofloya/faZBAQAAMAAJ?hl=en"">https://www.google.com/books/edition/Zofloya/faZBAQAAMAAJ?hl=en</a>","London: Longman, Hurst, Rees, and Orme, Paternoster-Row",London,1806,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_59.html"">http://victorianjewishwritersproject.org/items/vjwp_59.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_127.html"">http://victorianjewishwritersproject.org/items/vjwp_127.html</a>",pdf,English,book,vjwp_128,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_128.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_128_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_128_th.jpg,
vjwp_129,The Constancy of Israel,Jewish philosophy; Judaism--Apologetic works,The Constancy of Israel is a defense of Judaism against Christian polemics with special reference to the Hebrew Bible.,Solomon Yom Tov Bennett,Solomon Yom Tov Bennett,,London: W.H. Wyatt,London,1809,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_129,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_129.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_129_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_129_th.jpg,
vjwp_130,A Discourse on Sacrifices,Jewish philosophy; Judaism--Apologetic works,A Discourse on Sacrifices is an essay explaining the role of the Temple and the sacrifices in Jewish theology. ,Solomon Yom Tov Bennett,Solomon Yom Tov Bennett,,London: Richard and Arthur Taylor,London,1815,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_130,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_130.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_130_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_130_th.jpg,
vjwp_131,The Temple of Ezekiel,Jewish philosophy; Judaism--Apologetic works,A line-by-line interpretation of Ezekiel's vision complete with translations from the Hebrew of difficult portions of the Book of Ezekiel.,Solomon Yom Tov Bennett,Solomon Yom Tov Bennett,,London: A.J. Valfy,London,1824,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_131,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_131.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_131_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_131_th.jpg,
vjwp_132,The Jewish Manual; or Practical Information in Jewish and Modern Cookery,"Jewish cooking; Beauty, personal; London (England)--Social life and customs","Descriptive cookbook with recipes focused on English, Ashkenazi, and Sephardic cuisine. Includes beauty tips.","<a href=""/judith-montefiore.html"">Judith Montefiore</a>",Judith Montefiore,,London: T.&W. Boone,London,1846,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_132,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_132.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_132_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_132_th.jpg,
vjwp_133,Notes from a Private Journal of a Visit to Egypt and Palestine by Way of Italy and the Mediterranean,Middle East--Description and travel; Europe--Description and travel ,Judith Montefiore's second privately disseminated journal documenting her travels in Europe and the Middle East.,"<a href=""/judith-montefiore.html"">Judith Montefiore</a>",Judith Montefiore,,Not published. Printed by Joseph Rickerby,London,1844,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_133,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_133.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_133_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_133_th.jpg,
vjwp_134,"Private Journal of a Visit to Egypt and Palestine, by Way of Italy and the Mediterranean ",Middle East--Description and travel; Europe--Description and travel ,Judith Montefiore's first privately disseminated journal documenting her travels in Europe and the Middle East.,"<a href=""/judith-montefiore.html"">Judith Montefiore</a>",Judith Montefiore,,Not published. Printed by Joseph Rickerby,London,1836,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_134,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_134.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_134_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_134_th.jpg,
vjwp_135,Des Israeliten Liebe zum Vaterlande: Eine Predigt zur Feier des Geburtstages seiner Majestät des Königs Wilhelm IV,Jewish sermons; Judaism--Apologetic works,A sermon delivered by Rabbi Nathan Marcus Adler of Hanover (future British Chief Rabbi) on the birthday of Wilhelm IV. ,"<a href=""/nathan-marcus-adler.html"">Nathan Marcus Adler</a>",Nathan Marcus Adler,,Helwingsche Hofbuchhandlung,Hanover,1836,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,German,book,vjwp_135,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_135.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_135_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_135_th.jpg,
vjwp_136,"The Morning & the Evening Sacrifice; How to be Represented in these Days, with Special Reference ot the Claims of Deaf Muts in the Jewish Community",Jewish sermons; Judaism--Apologetic works,"A sermon delivered by Chief Rabbi Nathan Marcus Adler on the Jewish prayer service and the concerns of the deaf. Delievered in the Great Synagogue, January 28, 1865. ","<a href=""/nathan-marcus-adler.html"">Nathan Marcus Adler</a>",Nathan Marcus Adler,,Wertheimer,London,1865,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_136,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_136.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_136_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_136_th.jpg,
vjwp_137,"The Second Day of the Festivals: A Sermon at the New Synagogue, Great St. Helen's, on the Second Day of Passover",Jewish sermons; Judaism--Apologetic works; Jewish philosophy,A sermon delivered by Chief Rabbi Nathan Marcus Adler on Jewish laws relating to the second-day of Jewish holidays. ,"<a href=""/nathan-marcus-adler.html"">Nathan Marcus Adler</a>",Nathan Marcus Adler,,Trübner & Co.,London,1868,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_137,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_137.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_137_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_137_th.jpg,
vjwp_138,The Jewish Armoury,Jewish philosophy; Judaism--Apologetic works,A work dedicated to making concise arguments in favor of the Jewish religion and extrapolating Jewish morality and ethics from the Bible.,Isaac Lindo Mocatta,Isaac Lindo Mocattta,"<a href=""https://babel.hathitrust.org/cgi/pt?id=hvd.hwbc8v&seq=1"">https://babel.hathitrust.org/cgi/pt?id=hvd.hwbc8v&seq=1</a>",Not published. Printed by Curtis Bros. and Towner. ,Brighton,1877,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_138,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_138.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_138_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_138_th.jpg,
vjwp_139,"Moral Biblical Gleanings and Practical Teachings, Illustrated by Biographical Sketches Drawn from the Sacred Volume",Jewish philosophy; Judaism--Apologetic works,Practical book of morals and ethics derived from the Hebrew Bible.,Isaac Lindo Mocatta,Isaac Lindo Mocattta,"<a href=""https://catalog.hathitrust.org/Record/007667286"">https://catalog.hathitrust.org/Record/007667286</a>",Trübner & Co.,London,1872,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_139,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_139.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_139_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_139_th.jpg,
vjwp_140,Emendations of the Authorised Version of the Old Testament,Jewish philosophy; Judaism--Apologetic works; Judaism--liturgy; Hebrew language--Grammar,"An annotated list of corrections to the Authorised Version of the Old Testament, correcting mistranslations and supplying annotations from codices as well as classical Jewish commentators. ",Selig Newman,Selig Newman,"<a href=""https://catalog.hathitrust.org/Record/007668685?type%5B%5D=all&lookfor%5B%5D=%22selig%20newman%22&ft="">https://catalog.hathitrust.org/Record/007668685?type%5B%5D=all&lookfor%5B%5D=%22selig%20newman%22&ft=</a>",B. Wertheim,London,1839,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_140,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_140.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_140_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_140_th.jpg,
vjwp_141,"Sefer Sharshim: A Hebrew and English Lexicon Containing all the Words of the Old Testament, with the Chaldee words in Daniel, Ezra, and the Targums, and also the Talmudical and Rabbinical Words Derived from Them",Hebrew language--Grammar; Aramaic language--Grammar; Judaism--Hebrew bible ,Hebrew and English lexicon of Aramaic words in the Tanakh and rabbinical literature. ,Selig Newman,Selig Newman,"<a href=""https://catalog.hathitrust.org/Record/009717158?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft="">https://catalog.hathitrust.org/Record/009717158?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft=</a>","Printed for the author and sold by Longman, Reese, Orme, Brown & Green",London,1834,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_141,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_141.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_141_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_141_th.jpg,
vjwp_142,"Tilmod Lashon ʻIvri: A Grammar of the Hebrew Language, with Points; Together with a Short Sketch of the Chaldee Grammar",Hebrew language--Grammar; Aramaic language--Grammar; Judaism--Hebrew bible ,Textbook on the Hebrew and Aramaic languages. ,Selig Newman,Selig Newman,"<a href=""https://catalog.hathitrust.org/Record/100638929?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft="">https://catalog.hathitrust.org/Record/100638929?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft=</a>","Printed for the author; and sold by Longman, Rees, Orme, Brown, and Green",London,1827,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_142,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_142.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_142_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_142_th.jpg,
vjwp_143,"Sefer Milim: An English and Hebrew Lexicon, Composed after Johnson's Dictionary, Containing Fifteen Thousand English Words, Rendered into Biblical, or Rabbinical Hebrew, or into Chaldee, to which is Annexed a List of English and Hebrew Words the Expressions and Meanings of which Appear to be the Same in Both Languages",Hebrew language--Grammar; Aramaic language--Grammar; Hebrew--dictionary,Dictionary on the Hebrew language modeled after Johnson's Dictionary. ,Selig Newman,Selig Newman,"<a href=""https://catalog.hathitrust.org/Record/100157201?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft="">https://catalog.hathitrust.org/Record/100157201?type%5B%5D=author&lookfor%5B%5D=%22Newman%2C%20Selig%201788-1871.%22&ft=</a>","Printed for the author and sold by Longman, Rees, Orme, Brown, and Green",London,1832,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_143,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_143.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_143_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_143_th.jpg,
vjwp_144,The Challenge Accepted: A Dialogue Between a Jew and a Christian,Jewish philosophy; Judaism--Apologetic works,A defense of Judaism and Jewish theology against common Christian arguments derived from the New Testament and Christian theology.,Selig Newman,Selig Newman,,Printed for the author and sold by Isaacs & Solomons,New York,1850,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_144,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_144.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_144_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_144_th.jpg,
vjwp_145,A Hebrew and English and English and Hebrew Dictionary with Roots and Abbreviations,Hebrew language--Grammar; Judaism--Hebrew bible,"A Hebrew-English, English-Hebrew dictionary which includes words from the Hebrew Bible as well as Hebrew neologisms coined by Lindo.",Abigail Lindo,Abigail Lindo,,Printed by Samuel Meldola,London,1846,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English; Hebrew,book,vjwp_145,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_145.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_145_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_145_th.jpg,
vjwp_146,The Romance of Jewish History vol. 1,"Bible stories, English; Jews--Fiction",A history of the Jewish people from Biblical times to the present day. ,"Celia (Moss) Levetus, Marion (Moss) Hartog","Celia (Moss) Levetus, Marion (Moss) Hartog",,Saunders and Otley,London,1840,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 3. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_147.html"">http://victorianjewishwritersproject.org/items/vjwp_147.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_148.html"">http://victorianjewishwritersproject.org/items/vjwp_148.html</a>",pdf,English,book,vjwp_146,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_146.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_146_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_146_th.jpg,
vjwp_147,The Romance of Jewish History vol. 2,"Bible stories, English; Jews--Fiction",A history of the Jewish people from Biblical times to the present day. ,"Celia (Moss) Levetus, Marion (Moss) Hartog","Celia (Moss) Levetus, Marion (Moss) Hartog",,Saunders and Otley,London,1840,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 3. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_146.html"">http://victorianjewishwritersproject.org/items/vjwp_146.html</a> <br> Volume 3: <a href=""http://victorianjewishwritersproject.org/items/vjwp_148.html"">http://victorianjewishwritersproject.org/items/vjwp_148.html</a>",pdf,English,book,vjwp_147,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp-no-full-text.png,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp-no-full-text_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp-no-full-text_th.jpg,
vjwp_148,The Romance of Jewish History vol. 3,"Bible stories, English; Jews--Fiction",A history of the Jewish people from Biblical times to the present day. ,"Celia (Moss) Levetus, Marion (Moss) Hartog","Celia (Moss) Levetus, Marion (Moss) Hartog",,Saunders and Otley,London,1840,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 3 of 3. <br>  Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_146.html"">http://victorianjewishwritersproject.org/items/vjwp_146.html</a> <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_147.html"">http://victorianjewishwritersproject.org/items/vjwp_147.html</a>",pdf,English,book,vjwp_148,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_148.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_148_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_148_th.jpg,
vjwp_149,"The Divine Judgments Improved: Being a Discourse Delivered at the Spanish and Portuguese Jews' Synagogue, Bevis Marks, on the Penitential Sabbath, 6th Tishri, 5610",Jewish sermons; Judaism--Apologetic works,David Meldola's Shabbat Shuva sermon delivered at Bevis Marks Synagogue. ,David Meldola,David Meldola,,R. Grubb & Co.,London,1850,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_149,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_149.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_149_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_149_th.jpg,
vjwp_150,"Dirge to be Chanted on the Expiration of the Eleven Months of Mourning for the Late Lamented Reverend Dr. Benjamin Artom, Chief Rabbi of the Spanish and Portuguese Jews of England",Jewish sermons; Judaism--liturgy,"David Meldola's dirge for his father, Rabbi Raphael Meldola, reprinted for the conclusion of the mourning period for Rabbi Dr. Benjamin Artom. ",David Meldola,David Meldola,,,London,1879,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English; Hebrew,book,vjwp_150,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_150.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_150_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_150_th.jpg,
vjwp_151,New Zealand: Being a Narrative of Travels and Adventures During a Residence in that Country Between the Years 1831 and 1837,New Zealand--Description and travel; Oceania--Description and travel,Travelogue and description of settling in nineteenth-century New Zealand. ,Joel Samuel Polack,Joel Samuel Polack,,Richard Bentley,London,1838,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_151,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_151.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_151_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_151_th.jpg,
vjwp_152,"Signification of the Proper Names, Etc., Occurring in the Book of Enoch, from the Hebrew and Chaldee Languages","Hebrew language--Grammar; Aramaic language--Grammar; Bible. Old Testament--Versions, Jewish","A commenatry on the Book of Enoch, discussing the book's history and language, as well as contemporary commentaries on the book. ",David Aaron de Sola,David Aaron de Sola,,Isaac Frost,London,1852,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_152,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_152.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_152_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_152_th.jpg,
vjwp_153,"A Sermon Delivered at the Spanish and Portuguese Jews' Synagogue, Bevis Marks, on Wednesday, 7th Nisan (24th March), 5607",Judaism--Apologetic works; Great Britain--history,"Sermon delivered at Bevis Marks at the behest of Queen Victoria, who requested all religious communities gather to pray about the impending famine in Europe and the British Empire.",David Aaron de Sola,David Aaron de Sola,,"Meldola, Cahn, & Co.",London,1847,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_153,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_153.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_153_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_153_th.jpg,
vjwp_154,"Eastern Persia: An Account of the Journeys of the Persian Boundary Commission, 1870-71--72",Zoology--Iran; Geology--Iran; Iran--description and travel; Iran--boundaries,A travelogue and geological report of Persia commissioned by the British government. ,Frederic John Goldsmid,Frederic John Goldsmid,,Macmillan & Co.,London,1876,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_154,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_154.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_154_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_154_th.jpg,
vjwp_155,"Central Asia, and Its Question: Being a Paper Read in the Speech-Room of Harrow School, On the 18th of March, 1873",Eastern question (Central Asia); Central Asia,Lecture on Central Asia and the Eastern Question.,Frederic John Goldsmid,Frederic John Goldsmid,,Edward Stanford,London,1873,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_155,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_155.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_155_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_155_th.jpg,
vjwp_156,James Outram: A Biography,"Outram, James, Sir, 1803-1863","Two-volume biography of Lieutenant-General Sir James Outram, 1st Baronet, who was a leading figure of the Indian Rebellion of 1857. ",Frederic John Goldsmid,Frederic John Goldsmid,,"Smith, Elder & Co. ",London,1880,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 1 of 2. <br> Volume 2: <a href=""http://victorianjewishwritersproject.org/items/vjwp_157.html"">http://victorianjewishwritersproject.org/items/vjwp_157.html</a> <br> ",pdf,English,book,vjwp_156,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_156.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_156_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_156_th.jpg,
vjwp_157,James Outram: A Biography,"Outram, James, Sir, 1803-1863","Two-volume biography of Lieutenant-General Sir James Outram, 1st Baronet, who was a leading figure of the Indian Rebellion of 1857. ",Frederic John Goldsmid,Frederic John Goldsmid,,"Smith, Elder & Co. ",London,1881,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"Volume 2 of 2. <br> Volume 1: <a href=""http://victorianjewishwritersproject.org/items/vjwp_156.html"">http://victorianjewishwritersproject.org/items/vjwp_156.html<br>",pdf,English,book,vjwp_157,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_157.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_157_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_157_th.jpg,
vjwp_158,"The Lyre of David, or Analysis of the Psalms: Wherein all the Hebrew Words are Given in English",Bible--Psalms--Commentaries,A commentary on the Book of Psalms with special attention to Hebrew verbs.,Victorinus Bythner,Victorinus Bythner,,Cumming and Ferguson,Dublin,1847,Nathan Lazarus Benmohel,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English; Hebrew,book,vjwp_158,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_158.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_158_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_158_th.jpg,
